commodity,category,item,units,size,region,country,year,value,survey_base_year,period,unit
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Virginia,United States,2017,0.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Virginia,United States,2018,0.63,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Virginia,United States,2019,0.65,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Virginia,United States,2020,0.66,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Washington,United States,2016,0.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Washington,United States,2017,0.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Washington,United States,2018,0.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Washington,United States,2019,0.6,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Washington,United States,2020,0.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Wisconsin,United States,2016,0.62,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Wisconsin,United States,2017,0.63,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Wisconsin,United States,2018,0.66,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Wisconsin,United States,2019,0.67,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,General farm overhead,dollars per hundredweight sold,No specific size,Wisconsin,United States,2020,0.69,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,U.S. total,United States,2016,8.04,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,U.S. total,United States,2017,8.24,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,U.S. total,United States,2018,8.65,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,U.S. total,United States,2019,8.83,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,U.S. total,United States,2020,9.06,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,California,United States,2016,5.85,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,California,United States,2017,6.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,California,United States,2018,6.36,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,California,United States,2019,6.49,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,California,United States,2020,6.73,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Illinois,United States,2016,9.95,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Illinois,United States,2017,10.06,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Illinois,United States,2018,10.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Illinois,United States,2019,10.86,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Illinois,United States,2020,11.06,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Indiana,United States,2016,9.8,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Indiana,United States,2017,10.09,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Indiana,United States,2018,10.63,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Indiana,United States,2019,10.76,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Indiana,United States,2020,10.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Iowa,United States,2016,8.69,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Iowa,United States,2017,8.92,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Iowa,United States,2018,9.23,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Iowa,United States,2019,9.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Iowa,United States,2020,9.78,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Kentucky,United States,2016,8.24,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Kentucky,United States,2017,8.37,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Kentucky,United States,2018,8.65,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Kentucky,United States,2019,8.8,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Kentucky,United States,2020,9.16,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Maine,United States,2016,13.02,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Maine,United States,2017,13.42,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Maine,United States,2018,13.87,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Maine,United States,2019,14.2,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Maine,United States,2020,14.46,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Michigan,United States,2016,9.17,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Michigan,United States,2017,9.37,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Michigan,United States,2018,9.75,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Michigan,United States,2019,10.01,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Michigan,United States,2020,10.19,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Minnesota,United States,2016,9.35,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Minnesota,United States,2017,9.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Minnesota,United States,2018,10.04,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Minnesota,United States,2019,10.34,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Minnesota,United States,2020,10.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Missouri,United States,2016,12.37,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Missouri,United States,2017,13.17,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Missouri,United States,2018,13.3,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Missouri,United States,2019,13.29,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Missouri,United States,2020,13.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,New York,United States,2016,11.49,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,New York,United States,2017,11.89,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,New York,United States,2018,12.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,New York,United States,2019,12.92,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,New York,United States,2020,13.16,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Ohio,United States,2016,9.93,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Ohio,United States,2017,10.13,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Ohio,United States,2018,10.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Ohio,United States,2019,10.7,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Ohio,United States,2020,10.84,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Oregon,United States,2016,8.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Oregon,United States,2017,9.2,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Oregon,United States,2018,9.72,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Oregon,United States,2019,9.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Oregon,United States,2020,10.18,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2016,10.98,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2017,11.36,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2018,11.8,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2019,12.09,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2020,12.44,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Tennessee,United States,2016,10.88,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Tennessee,United States,2017,11.24,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Tennessee,United States,2018,11.65,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Tennessee,United States,2019,11.76,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Tennessee,United States,2020,12.03,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Utah,United States,2016,6.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Utah,United States,2017,6.6,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Utah,United States,2018,7.17,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Utah,United States,2019,7.35,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Utah,United States,2020,7.47,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Vermont,United States,2016,13.48,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Vermont,United States,2017,13.91,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Vermont,United States,2018,14.37,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Vermont,United States,2019,14.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Vermont,United States,2020,14.74,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Virginia,United States,2016,8.42,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Virginia,United States,2017,8.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Virginia,United States,2018,8.94,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Virginia,United States,2019,9.03,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Virginia,United States,2020,9.28,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Washington,United States,2016,7.63,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Washington,United States,2017,7.88,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Washington,United States,2018,8.32,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Washington,United States,2019,8.48,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Washington,United States,2020,8.65,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Wisconsin,United States,2016,9.34,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Wisconsin,United States,2017,9.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Wisconsin,United States,2018,9.94,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Wisconsin,United States,2019,10.2,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Allocated overhead,"Total, allocated overhead",dollars per hundredweight sold,No specific size,Wisconsin,United States,2020,10.42,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,U.S. total,United States,2016,20.4,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,U.S. total,United States,2017,20.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,U.S. total,United States,2018,21.88,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,U.S. total,United States,2019,22.71,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,U.S. total,United States,2020,22.24,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,California,United States,2016,17.25,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,California,United States,2017,17.26,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,California,United States,2018,18.27,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,California,United States,2019,19.04,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,California,United States,2020,18.68,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Illinois,United States,2016,25.8,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Illinois,United States,2017,25.93,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Illinois,United States,2018,27.64,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Illinois,United States,2019,28.74,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Illinois,United States,2020,28.03,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Indiana,United States,2016,23.86,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Indiana,United States,2017,24.32,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Indiana,United States,2018,26.14,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Indiana,United States,2019,27.05,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Indiana,United States,2020,26.27,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Iowa,United States,2016,20.65,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Iowa,United States,2017,20.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Iowa,United States,2018,22.23,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Iowa,United States,2019,23.18,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Iowa,United States,2020,22.69,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Kentucky,United States,2016,21.1,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Kentucky,United States,2017,21.33,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Kentucky,United States,2018,22.71,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Kentucky,United States,2019,23.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Kentucky,United States,2020,23.11,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Maine,United States,2016,29.1,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Maine,United States,2017,29.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Maine,United States,2018,31.34,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Maine,United States,2019,32.48,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Maine,United States,2020,31.74,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Michigan,United States,2016,23.96,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Michigan,United States,2017,24.2,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Michigan,United States,2018,25.74,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Michigan,United States,2019,26.79,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Michigan,United States,2020,26.1,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Minnesota,United States,2016,21.22,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Minnesota,United States,2017,21.52,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Minnesota,United States,2018,22.85,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Minnesota,United States,2019,23.76,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Minnesota,United States,2020,23.28,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Missouri,United States,2016,25.66,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Missouri,United States,2017,26.48,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Missouri,United States,2018,27.59,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Missouri,United States,2019,28.24,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Missouri,United States,2020,27.8,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,New York,United States,2016,25.38,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,New York,United States,2017,25.86,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,New York,United States,2018,27.79,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,New York,United States,2019,28.82,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,New York,United States,2020,28.21,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Ohio,United States,2016,22.34,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Ohio,United States,2017,22.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Ohio,United States,2018,23.83,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Ohio,United States,2019,24.6,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Ohio,United States,2020,24.04,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Oregon,United States,2016,22.82,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Oregon,United States,2017,22.95,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Oregon,United States,2018,24.25,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Oregon,United States,2019,25.23,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Oregon,United States,2020,24.8,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Costs listed,"Total, costs listed",dollars per hundredweight sold,No specific size,Pennsylvania,United States,2016,24.6,Base survey of 2016,annual,dollars per hundredweight sold
